MCMCU;MCSTYL;MCDL01;MCRP01;MCRP02
00013686;09;AC ALHANDRA;30;OPE
00013702;09;AC CURRAL DE CIMA;30;OPE
00013120;09;AC BAGRE;28;OPE
00013111;09;AC SAO DOMINGOS DO CAPIM;28;OPE
00013112;09;AC TOME ACU;28;OPE
00013113;09;AC SAO FRANCISCO DO PARA;28;OPE
00013114;09;AC VAL DE CAES;28;OPE
00013055;09;AC TOCANTINS;28;OPE
00013116;09;AC VIGIA;28;OPE
00013117;09;AC VISEU;28;OPE
00014611;09;AC SOLIDAO;32;OPE
00014525;09;AC SAO JOSE DA COROA GRANDE;32;OPE
00014526;09;AC SIRINHAEM;32;OPE
00014527;09;AC TRACUNHAEM;32;OPE
00014528;09;AC CUSTODIA;32;OPE
00013723;09;AC CONCEICAO;30;OPE
00013859;09;AC AGUIAR;30;OPE
00013744;09;AC ALAGOA NOVA;30;OPE
00013158;09;AC LIMOEIRO DO AJURU;28;OPE
00013797;09;AC VISTA SERRANA;30;OPE
00013798;09;AC SANTA RITA;30;OPE
00013118;09;AC BELTERRA;28;OPE
00013110;09;AC SOURE;28;OPE
00013101;09;AC SALINOPOLIS;28;OPE
00013102;09;AC SANTA MARIA DO PARA;28;OPE
00013103;09;AC SANTAREM NOVO;28;OPE
00013104;09;AC SANTAREM;28;OPE
00013045;09;AC ALENQUER;28;OPE
00013850;09;AC SAO JOSE DA LAGOA TAPADA;30;OPE
00013841;09;AC LAGOA;30;OPE
00013842;09;AC LASTRO;30;OPE
00013743;09;AC CAMPO DE SANTANA;30;OPE
00013833;09;AC VARZEA;30;OPE
00013763;09;AC INGA;30;OPE
00013159;09;AC OEIRAS DO PARA;28;OPE
00013150;09;AC PRAINHA;28;OPE
00013141;09;AC SENADOR JOSE PORFIRIO;28;OPE
00013142;09;AC AVEIRO;28;OPE
00013143;09;AC RUROPOLIS;28;OPE
00013144;09;AC FARO;28;OPE
00012756;16;ACF JAMARI;26;OPE
00012758;16;ACF MAJOR AMARANTES;26;OPE
00012750;16;ACF CENTRO;26;OPE
00014612;09;AC SALGUEIRO;32;OPE
00014513;09;AC CARPINA;32;OPE
00014584;09;AC SANHARO;32;OPE
00014585;09;AC PAUDALHO;32;OPE
00014586;09;AC SAO JOAO;32;OPE
00014587;09;AC PAULISTA;32;OPE
00014588;09;AC PEDRA;32;OPE
00014589;09;AC TACAIMBO;32;OPE
00014580;09;AC OURICURI;32;OPE
00013190;09;AC CONCORDIA DO PARA;28;OPE
00013182;09;AC URUARA;28;OPE
00013183;09;AC SANTA MARIA DAS BARREIRAS;28;OPE
00013184;09;AC VILA DOS CABANOS;28;OPE
00013185;09;AC DOM ELISEU;28;OPE
00012774;16;ACF RODOVIARIA;26;OPE
00014634;09;AC GRANITO;32;OPE
00014635;09;AC IPUBI;32;OPE
00014636;09;AC TRIUNFO;32;OPE
00013107;09;AC PARAUAPEBAS;28;OPE
00013108;09;AC TERRA FIRME;28;OPE
00013109;09;AC SAO CAETANO DE ODIVELAS;28;OPE
00014081;16;ACF LAGOA PARQUE;30;OPE
00014614;09;AC AV MARQUES DE OLINDA;32;OPE
00014615;09;AC TACARATU;32;OPE
00014616;09;AC SAO BENTO DO UNA;32;OPE
00014617;09;AC SAO CAITANO;32;OPE
00014618;09;AC ARARIPINA;32;OPE
00014567;09;AC MACIEL PINHEIRO;32;OPE
00014074;16;ACF JAGUARIBE;30;OPE
00014075;16;ACF RODOVIARIA;30;OPE
00014076;16;ACF MALVINAS;30;OPE
00014077;16;ACF PRACA JOAO PESSOA;30;OPE
00014637;09;AC ITACURUBA;32;OPE
00013687;09;AC BAIA DA TRAICAO;30;OPE
00013688;09;AC BAYEUX;30;OPE
00013689;09;AC ALAGOA GRANDE;30;OPE
00013724;09;AC CAICARA;30;OPE
00013725;09;AC CUITEGI;30;OPE
00013726;09;AC DONA INES;30;OPE
00013727;09;AC CRUZ DAS ARMAS;30;OPE
00013728;09;AC DUAS ESTRADAS;30;OPE
00013729;09;AC CUITE;30;OPE
00013720;09;AC CATINGUEIRA;30;OPE
00013711;09;AC ALAGOINHA;30;OPE
00013712;09;AC ARACAGI;30;OPE
00014070;16;ACF TAMBAU;30;OPE
00013704;09;AC MATARACA;30;OPE
00013705;09;AC MOGEIRO;30;OPE
00013706;09;AC PILAR;30;OPE
00013707;09;AC PITIMBU;30;OPE
00013708;09;AC SALGADO DE SAO FELIX;30;OPE
00013746;09;AC ITABAIANA;30;OPE
00013747;09;AC ITAPORANGA;30;OPE
00013748;09;AC AREIAL;30;OPE
00013749;09;AC AROEIRAS;30;OPE
00013740;09;AC SERRA DA RAIZ;30;OPE
00013731;09;AC COREMAS;30;OPE
00013732;09;AC GURINHEM;30;OPE
00014619;09;AC TUPANATINGA;32;OPE
00014610;09;AC SANTA TEREZINHA;32;OPE
00014645;09;AC SERRITA;32;OPE
00014646;09;AC MOREILANDIA;32;OPE
00013901;16;ACF BRISAMAR;30;OPE
00013902;16;ACF SOLON DE LUCENA;30;OPE
00013976;15;ACS MATA VIRGEM;30;OPE
00013977;15;ACS MATINADAS;30;OPE
00013709;09;AC SAO MIGUEL DE TAIPU;30;OPE
00013700;09;AC BANANEIRAS;30;OPE
00013691;09;AC CONDE;30;OPE
00013753;09;AC CABACEIRAS;30;OPE
00013714;09;AC CAJAZEIRAS;30;OPE
00013715;09;AC ARARUNA;30;OPE
00013716;09;AC CAMPINA GRANDE;30;OPE
00013717;09;AC BARRA DE SANTA ROSA;30;OPE
00013774;09;AC PRATA;30;OPE
00013775;09;AC PATOS;30;OPE
00013776;09;AC PUXINANA;30;OPE
00013178;09;AC CARAJAS;28;OPE
00013179;09;AC XINGUARA;28;OPE
00013161;09;AC JURUNAS;28;OPE
00013162;09;AC PEDREIRA;28;OPE
00013917;15;ACS BOM JESUS;30;OPE
00013808;09;AC MALTA;30;OPE
00013809;09;AC MANAIRA;30;OPE
00013800;09;AC EMAS;30;OPE
00013791;09;AC BOA VENTURA;30;OPE
00013792;09;AC IGARACY;30;OPE
00013794;09;AC CACIMBA DE AREIA;30;OPE
00013795;09;AC DESTERRO;30;OPE
00013796;09;AC SANTA LUZIA;30;OPE
00014841;16;ACF PAULA SANTOS;32;OPE
00014842;16;ACF IMBIRIBEIRA;32;OPE
00014683;09;AC LAGOA GRANDE;32;OPE
00014684;09;AC ARACOIABA;32;OPE
00014685;09;AC JAQUEIRA;32;OPE
00014868;16;ACF SAO FRANCISCO;32;OPE
00014789;15;ACS CAMELA;32;OPE
00014780;16;ACF SANTO AMARO;32;OPE
00014771;16;ACF AREIA BRANCA;32;OPE
00015420;09;AC MONSENHOR HIPOLITO;34;OPE
00015411;09;AC DOM EXPEDITO LOPES;34;OPE
00015412;09;AC FRANCISCO SANTOS;34;OPE
00015408;09;AC CAMPINAS DO PIAUI;34;OPE
00016116;09;AC CRUZEIRO DO SUL;36;OPE
00016117;09;AC DIAMANTE DO NORTE;36;OPE
00015388;09;AC SAO RAIMUNDO NONATO;34;OPE
00015389;09;AC SIMPLICIO MENDES;34;OPE
00015380;09;AC GUADALUPE;34;OPE
00015428;09;AC SIMOES;34;OPE
00015429;09;AC PARQUE UNIAO;34;OPE
00015468;09;AC DOM INOCENCIO;34;OPE
00015469;09;AC SAO JOAO DA CANABRAVA;34;OPE
00015448;09;AC SAO JOSE DO PEIXE;34;OPE
00015449;09;AC AVELINO LOPES;34;OPE
00015440;09;AC MANOEL EMIDIO;34;OPE
00015431;09;AC ANTONIO ALMEIDA;34;OPE
00015432;09;AC ARRAIAL;34;OPE
00015409;09;AC CARACOL;34;OPE
00015391;09;AC UNIAO;34;OPE
00015392;09;AC URUCUI;34;OPE
00015544;16;ACF PINHEIRO MACHADO;34;OPE
00015545;16;ACF JUNCO;34;OPE
00015546;16;ACF PRINCIPAL;34;OPE
00015348;09;AC MOCAMBINHO;34;OPE
00015349;09;AC CORRENTE;34;OPE
00015371;09;AC PIO IX;34;OPE
00015372;09;AC PAULISTANA;34;OPE
00015444;09;AC IRAPUA;34;OPE
00015445;09;AC RIBEIRO GONCALVES;34;OPE
00015378;09;AC PIRACURUCA;34;OPE
00015379;09;AC LUZILANDIA;34;OPE
00015370;09;AC PARNAIBA;34;OPE
00015361;09;AC BARRO DURO;34;OPE
00015362;09;AC MIGUEL ALVES;34;OPE
00015472;09;AC PRESIDENTE KENNEDY;34;OPE
00015343;09;AC CAMPO MAIOR;34;OPE
00015344;09;AC CANTO DO BURITI;34;OPE
00015345;09;AC NOSSA SENHORA DOS REMEDIOS;34;OPE
00015346;09;AC CASTELO DO PIAUI;34;OPE
00015347;09;AC ALAGOINHA DO PIAUI;34;OPE
00014840;16;ACF PRADO;32;OPE
00014663;09;AC FORUM DO RECIFE;32;OPE
00014664;09;AC ITAPISSUMA;32;OPE
00014666;09;AC AEROPORTO DOS GUARARAPES;32;OPE
00014873;16;ACF PAES DE ANDRADE;32;OPE
00014874;16;ACF SHOPPING GUARARAPES;32;OPE
00014875;16;ACF CAPIBARIBE;32;OPE
00014876;16;ACF OURO PRETO;32;OPE
00014843;16;ACF CENTRO DE CONVENCOES;32;OPE
00014844;16;ACF CASA FORTE;32;OPE
00015446;09;AC RIO GRANDE DO PIAUI;34;OPE
00015447;09;AC SAO FRANCISCO DO PIAUI;34;OPE
00015403;09;AC CENTRO ADMINISTRATIVO;34;OPE
00015405;09;AC ANISIO DE ABREU;34;OPE
00015406;09;AC BOCAINA;34;OPE
00015407;09;AC AGUA BRANCA;34;OPE
00014653;09;AC RIACHO DAS ALMAS;32;OPE
00014654;09;AC MACHADOS;32;OPE
00014656;09;AC JABOATAO DOS GUARARAPES;32;OPE
00014650;09;AC RIO FORMOSO;32;OPE
00014641;09;AC VITORIA DE SANTO ANTAO;32;OPE
00014642;09;AC PARNAMIRIM;32;OPE
00014934;16;ACF NORTE;32;OPE
00014772;16;ACF JEAN EMILE FAVRE;32;OPE
00013780;09;AC PICUI;30;OPE
00013771;09;AC NOVA PALMEIRA;30;OPE
00013772;09;AC PEDRA LAVRADA;30;OPE
00013734;09;AC MULUNGU;30;OPE
00013735;09;AC NOVA FLORESTA;30;OPE
00013736;09;AC PILOES;30;OPE
00013737;09;AC PILOEZINHOS;30;OPE
00013738;09;AC PIRPIRITUBA;30;OPE
00013739;09;AC REMIGIO;30;OPE
00013766;09;AC ITATUBA;30;OPE
00013767;09;AC JUAREZ TAVORA;30;OPE
00013768;09;AC LAGOA SECA;30;OPE
00013769;09;AC MASSARANDUBA;30;OPE
00013760;09;AC FAGUNDES;30;OPE
00014002;15;ACS RENASCER;30;OPE
00014083;16;ACF TIBIRI II;30;OPE
00014066;16;ACF CABO BRANCO;30;OPE
00014068;16;ACF TANCREDO NEVES;30;OPE
00014069;16;ACF BAIRRO DOS ESTADOS;30;OPE
00014555;09;AC JOAO ALFREDO;32;OPE
00014556;09;AC TORITAMA;32;OPE
00014557;09;AC ANGELIM;32;OPE
00014558;09;AC JUREMA;32;OPE
00014559;09;AC LAJEDO;32;OPE
00014574;09;AC MORENO;32;OPE
00014575;09;AC PARANATAMA;32;OPE
00014576;09;AC NAZARE DA MATA;32;OPE
00014577;09;AC POCAO;32;OPE
00014578;09;AC OLINDA;32;OPE
00014579;09;AC SALOA;32;OPE
00014570;09;AC IATI;32;OPE
00014563;09;AC CALCADO;32;OPE
00013059;09;AC CURRALINHO;28;OPE
00013041;09;AC ABAETETUBA;28;OPE
00013042;09;AC ANANINDEUA;28;OPE
00013043;09;AC MARITUBA;28;OPE
00013044;09;AC TUCURUI;28;OPE
00013874;09;AC SAO JOSE DA MATA;30;OPE
00013875;09;AC MANGABEIRA;30;OPE
00013878;09;AC ALCANTIL;30;OPE
00013879;09;AC AGUA FRIA;30;OPE
00013826;09;AC SAO JOSE DO BONFIM;30;OPE
00013827;09;AC SAO JOSE DO SABUGI;30;OPE
00013828;09;AC UMBUZEIRO;30;OPE
00013829;09;AC SAO MAMEDE;30;OPE
00013820;09;AC SALGADINHO;30;OPE
00013811;09;AC OLHO DAGUA;30;OPE
00013812;09;AC SUME;30;OPE
00014514;09;AC CARUARU;32;OPE
00014515;09;AC CASA AMARELA;32;OPE
00014517;09;AC CATENDE;32;OPE
00014518;09;AC ITAQUITINGA;32;OPE
00014519;09;AC JOAQUIM NABUCO;32;OPE
00014510;09;AC FERREIROS;32;OPE
00013861;09;AC MARCACAO;30;OPE
00013862;09;AC PEDRAS DE FOGO;30;OPE
00013904;16;ACF MARQUES DO HERVAL;30;OPE
00013905;16;ACF ARTUR AQUILES;30;OPE
00013906;16;ACF TORRE;30;OPE
00013898;16;ACF MIRAMAR;30;OPE
00013211;09;AC NOVO REPARTIMENTO;28;OPE
00013212;09;AC PALESTINA DO PARA;28;OPE
00013213;09;AC PAU D ARCO;28;OPE
00013216;09;AC TRAIRAO;28;OPE
00013217;09;AC VITORIA DO XINGU;28;OPE
00013210;09;AC GOIANESIA DO PARA;28;OPE
00013201;09;AC SANTA BARBARA DO PARA;28;OPE
00014550;09;AC SALGADINHO;32;OPE
00014541;09;AC FREI MIGUELINHO;32;OPE
00014542;09;AC LAGOA DOS GATOS;32;OPE
00014073;16;ACF BEIRA RIO;30;OPE
00014562;09;AC CAETES;32;OPE
00014463;09;AC CENTRAL DE RECIFE;32;OPE
00013899;16;ACF CRISTO REDENTOR;30;OPE
00013783;09;AC SAO JOSE DOS CORDEIROS;30;OPE
00013844;09;AC NAZAREZINHO;30;OPE
00013845;09;AC PAULISTA;30;OPE
00013846;09;AC RIACHO DOS CAVALOS;30;OPE
00013847;09;AC SANTA CRUZ;30;OPE
00013848;09;AC SANTA HELENA;30;OPE
00013849;09;AC SAO BENTO;30;OPE
00013202;09;AC NOVA ESPERANCA DO PIRIA;28;OPE
00013203;09;AC SANTA LUZIA DO PARA;28;OPE
00013204;09;AC TERRA ALTA;28;OPE
00013145;09;AC TERRA SANTA;28;OPE
00013206;09;AC AGUA AZUL DO NORTE;28;OPE
00013207;09;AC BREU BRANCO;28;OPE
00013208;09;AC CUMARU DO NORTE;28;OPE
00013209;09;AC ELDORADO DOS CARAJAS;28;OPE
00013191;09;AC SAO GERALDO DO ARAGUAIA;28;OPE
00013192;09;AC MEDICILANDIA;28;OPE
00014623;09;AC TUPARETAMA;32;OPE
00014084;16;ACF ALTO DAS POPULARES;30;OPE
00014080;16;ACF HORACIO NOBREGA;30;OPE
00014071;16;ACF PRINCESA ISABEL;30;OPE
00014072;16;ACF LIBERDADE;30;OPE
00014534;09;AC FERNANDO DE NORONHA;32;OPE
00014535;09;AC FLORES;32;OPE
00013096;09;AC ICOARACI;28;OPE
00013097;09;AC PEIXE BOI;28;OPE
00013098;09;AC PRIMAVERA;28;OPE
00013840;09;AC JERICO;30;OPE
00013831;09;AC TAVARES;30;OPE
00013832;09;AC MATUREIA;30;OPE
00013773;09;AC POCINHOS;30;OPE
00013803;09;AC JUAZEIRINHO;30;OPE
00013864;09;AC BOM JESUS;30;OPE
00013865;09;AC OURO VELHO;30;OPE
00013866;09;AC CARRAPATEIRA;30;OPE
00013867;09;AC CURRAL VELHO;30;OPE
00013089;09;AC MOSQUEIRO;28;OPE
00013080;09;AC MARABA;28;OPE
00013071;09;AC CURUCA;28;OPE
00013072;09;AC SALVATERRA;28;OPE
00013073;09;AC SAO SEBASTIAO DA BOA VISTA;28;OPE
00013074;09;AC ACARA;28;OPE
00012375;16;ACF CEL JOSE DULCE;24;OPE
00012366;16;ACF JULIO CAMPOS;24;OPE
00012368;16;ACF RUBENS DE MENDONCA;24;OPE
00012351;16;ACF CORONEL ESCOLASTICO;24;OPE
00012352;16;ACF DOM BOSCO;24;OPE
00012353;16;ACF FERNANDO CORREA ROO;24;OPE
00013868;09;AC CIDADE UNIVERS JOAO PESSOA;30;OPE
00013193;09;AC GARRAFAO DO NORTE;28;OPE
00013175;09;AC COQUEIRO;28;OPE
00013221;09;AC IRURA;28;OPE
00013222;09;AC TRACUATEUA;28;OPE
00013125;09;AC SANTANA DO ARAGUAIA;28;OPE
00012663;09;AC CACOAL;26;OPE
00012346;16;ACF CARMINDO DE CAMPOS;24;OPE
00012347;16;ACF PAES BARRETO;24;OPE
00012348;16;ACF TIJUCAL;24;OPE
00012349;16;ACF FERNANDO CORREA CBA;24;OPE
00012377;16;ACF POCAO;24;OPE
00012665;09;AC JI PARANA;26;OPE
00012355;16;ACF COUTO MAGALHAES;24;OPE
00012076;09;AC NOBRES;24;OPE
00011759;16;ACF AGUA BOA;22;OPE
00011750;16;ACF PANTANAL;22;OPE
00011744;16;ACF RUI BARBOSA;22;OPE
00012055;09;AC DIAMANTINO;24;OPE
00013288;16;ACF PRACA AMAZONAS;28;OPE
00013289;16;ACF LAFAYETTE CENTER;28;OPE
00014633;09;AC EXU;32;OPE
00014583;09;AC PANELAS;32;OPE
00014643;09;AC CUPIRA;32;OPE
00014603;09;AC QUIPAPA;32;OPE
00014593;09;AC ALAGOINHA;32;OPE
00012365;16;ACF MINISTRO JOAO ALBERTO;24;OPE
00012135;09;AC COTRIGUACU;24;OPE
00012065;09;AC SALTO DO CEU;24;OPE
00012066;09;AC ALTO GARCAS;24;OPE
00011787;16;ACF CELIA;22;OPE
00012056;09;AC GUIRATINGA;24;OPE
00011721;16;ACF MAPEMLIVROS;22;OPE
00014564;09;AC LIMOEIRO;32;OPE
00014565;09;AC CAPOEIRAS;32;OPE
00014566;09;AC MACAPARANA;32;OPE
00011629;09;AC NOVA ANDRADINA;22;OPE
00011620;09;AC CASSILANDIA;22;OPE
00011611;09;AC GUIA LOPES DA LAGUNA;22;OPE
00011612;09;AC ANGELICA;22;OPE
00011614;09;AC RIO NEGRO;22;OPE
00011788;16;ACF BATA;22;OPE
00011789;16;ACF JOAQUIM MURTINHO;22;OPE
00011780;16;ACF GLOBO;22;OPE
00011593;09;AC TERENOS;22;OPE
00011594;09;AC LADARIO;22;OPE
00013305;16;ACF CASTANHEIRA SHOPING;28;OPE
00011615;09;AC AMAMBAI;22;OPE
00011616;09;AC CAMAPUA;22;OPE
00011792;16;ACF MARANATHA;22;OPE
00011794;15;ACS CRISTAL SHOPPING;22;OPE
00011585;09;AC PEDRO GOMES;22;OPE
00011586;09;AC RIBAS DO RIO PARDO;22;OPE
00011647;09;AC CHAPADAO DO SUL;22;OPE
00013317;16;ACF MINA DE OURO;28;OPE
00011648;09;AC BODOQUENA;22;OPE
00011649;09;AC DUQUE DE CAXIAS;22;OPE
00011631;09;AC BATAYPORA;22;OPE
00011632;09;AC IVINHEMA;22;OPE
00013306;16;ACF FERNANDO GUILHON;28;OPE
00013302;16;ACF CIDADE NOVA;28;OPE
00013304;16;ACF FREI HERMES RECANATI;28;OPE
00013331;16;ACF RODOLFO CHERMONT;28;OPE
00013215;09;AC NOVO PROGRESSO;28;OPE
00012160;09;AC SAPEZAL;24;OPE
00013277;16;ACF MARCO;28;OPE
00013267;16;ACF BRAZ DE AGUIAR;28;OPE
00012145;09;AC CAMPINAPOLIS;24;OPE
00013307;16;ACF ABELARDO CONDURU;28;OPE
00013293;16;ACF RIO VERDE;28;OPE
00013294;16;ACF REDUTO;28;OPE
00013295;16;ACF VISCONDE DE SOUZA FRANCO;28;OPE
00012151;09;AC NOVA CANAA DO NORTE;24;OPE
00012152;09;AC NOVO SAO JOAQUIM;24;OPE
00012153;09;AC PORTO ESPERIDIAO;24;OPE
00012386;16;ACF PRAINHA;24;OPE
00012085;09;AC DOM AQUINO;24;OPE
00012086;09;AC GENERAL CARNEIRO;24;OPE
00013099;09;AC SANTA ISABEL DO PARA;28;OPE
00013090;09;AC IRITUIA;28;OPE
00012677;09;AC JARU;26;OPE
00012678;09;AC ESPIGAO DO OESTE;26;OPE
00012679;09;AC PRESIDENTE MEDICI;26;OPE
00012661;09;AC GUAJARA MIRIM;26;OPE
00012105;09;AC COLIDER;24;OPE
00012106;09;AC ALTA FLORESTA;24;OPE
00011777;16;ACF WEIMAR TORRES;22;OPE
00011779;16;ACF ANDERSON;22;OPE
00011770;16;ACF PE QUENTE;22;OPE
00011761;16;ACF JULIO DE CASTILHO;22;OPE
00011763;16;ACF COSTA E SILVA;22;OPE
00011764;16;ACF FOTO WADIM;22;OPE
00012075;09;AC VILA B SANTISSIMA TRINDADE;24;OPE
00012047;09;AC CENTRAL DE CUIABA;24;OPE
00012048;09;AC ACORIZAL;24;OPE
00012049;09;AC ALTO ARAGUAIA;24;OPE
00012125;09;AC PORTO ESTRELA;24;OPE
00012126;09;AC CAMPO NOVO DO PARECIS;24;OPE
00012115;09;AC LUCAS DO RIO VERDE;24;OPE
00012116;09;AC GUARANTA DO NORTE;24;OPE
00011768;16;ACF HEITOR CAMARGO;22;OPE
00011760;16;ACF GOTA D AGUA;22;OPE
00011633;09;AC ITAQUIRAI;22;OPE
00013081;09;AC MARACANA;28;OPE
00013082;09;AC MARAPANIM;28;OPE
00013083;09;AC COLARES;28;OPE
00013084;09;AC TAILANDIA;28;OPE
00012761;16;ACF ANA NERY;26;OPE
00012762;16;ACF VINTE E CINCO DE AGOSTO;26;OPE
00013205;09;AC ULIANOPOLIS;28;OPE
00011634;09;AC DOURADINA;22;OPE
00011635;09;AC ARAL MOREIRA;22;OPE
00011636;09;AC ESTACAO RODOVIARIA;22;OPE
00011607;09;AC ANAURILANDIA;22;OPE
00011608;09;AC TRES LAGOAS;22;OPE
00011609;09;AC ANTONIO JOAO;22;OPE
00011600;09;AC PONTA PORA;22;OPE
00011591;09;AC SIDROLANDIA;22;OPE
00011592;09;AC COXIM;22;OPE
00013813;09;AC SAPE;30;OPE
00013799;09;AC DIAMANTE;30;OPE
00013790;09;AC AGUA BRANCA;30;OPE
00013781;09;AC CARAUBAS;30;OPE
00013782;09;AC SAO JOAO DO TIGRE;30;OPE
00013730;09;AC FREI MARTINHO;30;OPE
00014064;16;ACF ESPACO CULTURAL;30;OPE
00014065;16;ACF MANAIRA;30;OPE
00014605;09;AC INGAZEIRA;32;OPE
00014606;09;AC RIBEIRAO;32;OPE
00014590;09;AC PESQUEIRA;32;OPE
00014581;09;AC PALMARES;32;OPE
00014582;09;AC PALMEIRINA;32;OPE
00014483;09;AC TAMANDARE;32;OPE
00014039;15;ACS TABOLEIRO;30;OPE
00014601;09;AC IGUARACI;32;OPE
00013784;09;AC SAO SEBASTIAO LAGOA DE ROCA;30;OPE
00013785;09;AC SAO SEBASTIAO DO UMBUZEIRO;30;OPE
00013786;09;AC POMBAL;30;OPE
00013787;09;AC SAO VICENTE DO SERIDO;30;OPE
00013788;09;AC PRINCESA ISABEL;30;OPE
00013789;09;AC SERRA REDONDA;30;OPE
00013100;09;AC JACAREACANGA;28;OPE
00013091;09;AC MAE DO RIO;28;OPE
00013092;09;AC OBIDOS;28;OPE
00014630;09;AC TAQUARITINGA DO NORTE;32;OPE
00014621;09;AC SAO JOAQUIM DO MONTE;32;OPE
00014622;09;AC SAO JOSE DO EGITO;32;OPE
00014523;09;AC CORRENTES;32;OPE
00014594;09;AC BETANIA;32;OPE
00014595;09;AC BREJINHO;32;OPE
00014596;09;AC CALUMBI;32;OPE
00014607;09;AC ARCOVERDE;32;OPE
00014608;09;AC ITAIBA;32;OPE
00014609;09;AC ITAPETIM;32;OPE
00014600;09;AC IBIMIRIM;32;OPE
00014591;09;AC PETROLINA;32;OPE
00014592;09;AC TEREZINHA;32;OPE
00014493;09;AC AGUA PRETA;32;OPE
00013822;09;AC SANTANA DOS GARROTES;30;OPE
00013853;09;AC MARIZOPOLIS;30;OPE
00014602;09;AC OROBO;32;OPE
00014503;09;AC CHA DE ALEGRIA;32;OPE
00013733;09;AC LAGOA DE DENTRO;30;OPE
00013713;09;AC ARARA;30;OPE
00013093;09;AC AURORA DO PARA;28;OPE
00013094;09;AC MAGALHAES BARATA;28;OPE
00013075;09;AC AUGUSTO CORREA;28;OPE
00013136;09;AC GURUPA;28;OPE
00013137;09;AC NAZARE;28;OPE
00013138;09;AC SAO BRAZ;28;OPE
00013139;09;AC TELEGRAFO SEM FIO;28;OPE
00014647;09;AC TERRA NOVA;32;OPE
00014648;09;AC TRINDADE;32;OPE
00014597;09;AC CARNAIBA;32;OPE
00014571;09;AC IBIRAJUBA;32;OPE
00014572;09;AC JATAUBA;32;OPE
00013823;09;AC SANTA TERESINHA;30;OPE
00013863;09;AC CALDAS BRANDAO;30;OPE
00013834;09;AC BELEM DO BREJO DO CRUZ;30;OPE
00013835;09;AC BOM SUCESSO;30;OPE
00013836;09;AC BONITO DE SANTA FE;30;OPE
00013837;09;AC BREJO DO CRUZ;30;OPE
00013814;09;AC SERRA BRANCA;30;OPE
00013815;09;AC PASSAGEM;30;OPE
00013816;09;AC PEDRA BRANCA;30;OPE
00013818;09;AC SOLEDADE;30;OPE
00013819;09;AC SOUSA;30;OPE
00013810;09;AC NOVA OLINDA;30;OPE
00013801;09;AC IBIARA;30;OPE
00013802;09;AC IMACULADA;30;OPE
00013751;09;AC SAO JOSE DE PIRANHAS;30;OPE
00013056;09;AC BREVES;28;OPE
00013057;09;AC BRAGANCA;28;OPE
00013058;09;AC CHAVES;28;OPE
00013741;09;AC GUARABIRA;30;OPE
00013742;09;AC SERRARIA;30;OPE
00014649;09;AC VERDEJANTE;32;OPE
00014640;09;AC OROCO;32;OPE
00014631;09;AC CEDRO;32;OPE
00014632;09;AC TIMBAUBA;32;OPE
00014533;09;AC BELEM DE MARIA;32;OPE
00014604;09;AC INAJA;32;OPE
00014638;09;AC MIRANDIBA;32;OPE
00014639;09;AC VERTENTES;32;OPE
00014007;15;ACS RIO DO BANCO;30;OPE
00013838;09;AC CACHOEIRA DOS INDIOS;30;OPE
00013839;09;AC CONDADO;30;OPE
00013830;09;AC TAPEROA;30;OPE
00013821;09;AC SANTANA DE MANGUEIRA;30;OPE
00013721;09;AC CATOLE DO ROCHA;30;OPE
00013722;09;AC CACIMBA DE DENTRO;30;OPE
00013703;09;AC MARI;30;OPE
00013764;09;AC MONTEIRO;30;OPE
00013765;09;AC SOLANEA;30;OPE
00013752;09;AC BOQUEIRAO;30;OPE
00013693;09;AC CRUZ DO ESPIRITO SANTO;30;OPE
00013754;09;AC CAMALAU;30;OPE
00013755;09;AC BOA VISTA;30;OPE
00013756;09;AC GALANTE;30;OPE
00013757;09;AC CONGO;30;OPE
00013758;09;AC CUBATI;30;OPE
00013759;09;AC ESPERANCA;30;OPE
00013750;09;AC BARRA DE SAO MIGUEL;30;OPE
00013824;09;AC SAO JOSE DE ESPINHARAS;30;OPE
00013825;09;AC TEIXEIRA;30;OPE
00014009;15;ACS ROMA;30;OPE
00013843;09;AC MONTE HOREBE;30;OPE
00012753;16;ACF VILA JOTAO;26;OPE
00012754;16;ACF DOIS DE ABRIL;26;OPE
00013928;15;ACS CAMARATUBA;30;OPE
00013903;16;ACF TIRADENTES;30;OPE
00013941;15;ACS CATOLE;30;OPE
00013942;15;ACS CAXEIRO;30;OPE
00013985;15;ACS NAZARE;30;OPE
00012387;16;ACF ITAUBAS;24;OPE
00011595;09;AC MARACAJU;22;OPE
00011596;09;AC MIRANDA;22;OPE
00011587;09;AC ROCHEDO;22;OPE
00011588;09;AC CORUMBA;22;OPE
00011589;09;AC DOURADOS;22;OPE
00011580;09;AC GUANANDI;22;OPE
00011637;09;AC COSTA RICA;22;OPE
00011638;09;AC ANASTACIO;22;OPE
00011639;09;AC ESTADOS;22;OPE
00011630;09;AC VICENTINA;22;OPE
00011621;09;AC IGUATEMI;22;OPE
00011622;09;AC ELDORADO;22;OPE
00011603;09;AC NIOAQUE;22;OPE
00011795;16;ACF BARAO DE LADARIO;22;OPE
00012093;09;AC PONTE BRANCA;24;OPE
00012094;09;AC PEDRA PRETA;24;OPE
00011577;09;AC BRASILANDIA;22;OPE
00011578;09;AC APARECIDA DO TABOADO;22;OPE
